positivity,uniqueness,formality
0.893510740250349,0.9742060825228692,0.1463823914527893
0.9037872888147832,0.9656634349375964,0.0816672444343566
0.8648911789059639,0.934904497116804,0.073951631784439
0.7577233463525772,0.925620973110199,0.0462428927421569
0.7849317789077759,0.9122322723269464,0.1657106280326843
0.8763372413814068,0.9724216302856804,0.198311448097229
0.9067155420780182,0.9633573517203332,0.2818082869052887
0.1233830153942108,0.931711733341217,0.2465249598026275
0.8852270245552063,0.97443154361099,0.413198858499527
0.9438263177871704,0.9579410646110772,0.0963038802146911
0.3373134136199951,0.9276065193116664,0.0311487913131713
0.9440294168889524,0.9648421201854944,0.2148413360118866
0.9898144653998316,0.4128581881523132,0.2317408323287964
0.5405690968036652,0.8852795213460922,0.2820585966110229
0.7948535531759262,0.9299649000167848,0.0007070004940032
0.4391684532165527,0.9629293698817492,0.4336642920970917
0.8852232731878757,0.7328276038169861,0.510883554816246
0.6924008131027222,0.8837861679494381,0.25047168135643
0.7204015403985977,0.8738663643598557,0.0860340893268585
0.7803664281964302,0.8030488267540932,0.6652257442474365
0.9665869567543268,0.8747799694538116,0.0080873668193817
0.880284883081913,0.9194258339703084,0.2513797879219055
0.9606949016451836,0.9132300950586796,0.2846686840057373
0.8249761238694191,0.9428379200398922,0.0146906375885009
0.9091381169855596,0.9034909792244434,0.0129154324531555
0.9522283971309662,0.9131600558757782,0.1044310629367828
0.9489014483988284,0.4127357006072998,0.2018601596355438
0.946769529953599,0.9506627917289734,0.1848104000091552
0.4080178737640381,0.8972733616828918,0.3959047496318817
0.8864928148686886,0.8481661751866341,0.1900700628757476
0.8955427594482899,0.8025761842727661,0.261930376291275
0.6073954999446869,0.957831259816885,0.2627991735935211
0.6074937433004379,0.947651069611311,0.5088516771793365
0.8541268706321716,0.9368556886911392,0.5513737499713898
0.8506402224302292,0.8670639842748642,0.2310958206653595
0.638883113861084,0.9563288521021605,0.5547861754894257
0.4059371948242187,0.924629557877779,0.1766795814037323
0.0043295621871948,0.9505551159381866,0.3096600770950317
0.6946508884429932,0.9395089019089936,0.05653777718544
0.7491317689418793,0.956868851557374,0.1258485615253448
0.0745596289634704,0.936406835913658,0.144844651222229
0.3104111850261688,0.9096935428678988,0.3609952926635742
0.9525632951408624,0.9557582084089518,0.0914891064167022
0.3835728764533996,0.951721791177988,0.1916894912719726
0.5021625459194183,0.9366831853985786,0.1350332200527191
0.8481619656085968,0.9302690215408802,0.2763264179229736
0.9450777620077132,0.9160294085741044,0.1001814305782318
0.4986580610275268,0.9452643673866988,0.1986594200134277
0.649968609213829,0.9525120127946138,0.483691394329071
0.9373396150767804,0.9014596939086914,0.2777720093727112
0.9543826635926962,0.940018355846405,0.2721516489982605
0.4894826114177704,0.9457000214606524,0.3383291363716125
0.9413842856884004,0.9173142425715924,0.267866849899292
0.9341733381152152,0.9512548483908176,0.2398541569709777
0.9393314141780138,0.943045487627387,0.2228713035583496
0.9322178177535534,0.9551951624453068,0.4424965977668762
0.9872188409790396,0.9309785217046738,0.0142183303833007
0.7232957035303116,0.8987115882337093,0.0064438581466674
0.8739711940288544,0.9742075083777308,0.0164500772953033
0.826469175517559,0.9547163899987936,0.1968113481998443
0.9141916148364544,0.9054889865219592,0.165420114994049
0.0156642198562622,0.9668378084897996,0.0379734635353088
0.8952126726508141,0.9179635792970656,0.050877034664154
0.2433293163776397,0.945759752765298,0.2770907580852508
0.1095909178256988,0.9548599626868964,0.2308864891529083
0.6804983466863632,0.9486508164554834,0.1735019385814666
0.5050555318593979,0.9348943792283536,0.1708848774433136
0.9369648285210131,0.895557701587677,0.1527645289897918
0.9624813087284564,0.924560222774744,0.2755062580108642
0.1265401840209961,0.9077414013445376,0.4612722992897033
0.6446383148431778,0.9529955759644508,0.2090241611003875
0.8124505057930946,0.9814412007108332,0.3496327102184295
0.5931766033172607,0.9416259229183196,0.04435595870018
0.8272210955619812,0.9198788329958916,0.2574899792671203
0.1762418746948242,0.9546762611716986,0.0936845541000366
0.2774754762649536,0.88234493881464,0.692526787519455
0.4916916191577911,0.991289887111634,0.3486862480640411
0.9721729718148708,0.902424555271864,0.4105964004993438
0.9854731541126966,0.9318900220096112,0.3234580159187317
0.0389817655086517,0.9592621307820082,0.1005931496620178
0.3057590126991272,0.9498145654797554,0.1023305654525756
0.6995541155338287,0.9454404227435588,0.2914440035820007
0.09932541847229,0.9336178079247476,0.1544492244720459
0.5855581611394882,0.9593538884073496,0.2336278855800628
0.1929059326648712,0.9636567886918784,0.1414791941642761
0.5342434048652649,0.9103005342185496,0.3327306807041168
0.6797104030847549,0.9373829364776612,0.4398569762706756
0.759890966117382,0.915261521935463,0.3143158555030823
0.9534107148647308,0.9427503068000078,0.0966041982173919
0.061239093542099,0.9178896769881248,0.0048996210098266
0.8216220065951347,0.960879109799862,0.2224102914333343
0.952527379617095,0.8615526556968689,0.0424624979496002
0.9241766780614852,0.921727742999792,0.3525847196578979
0.7424241155385971,0.3937490880489349,0.0548118948936462
0.297294020652771,0.9493222646415234,0.1761373579502105
0.7445952445268631,0.941087832674384,0.3731994926929474
0.8118886649608612,0.8047680631279945,0.2943117618560791
0.9727326137945056,0.9329252615571022,0.1192765533924102
0.9088588692247868,0.944809079170227,0.2983819544315338
0.1179673671722412,0.9450268782675266,0.2765318155288696
0.7734315246343613,0.9568869061768056,0.0840824544429779
0.5545735508203506,0.9577639289200306,0.4846150577068329
0.6666384637355804,0.9548835903406144,0.0656968653202056
0.2180898189544677,0.8942635357379913,0.2553198933601379
0.7335244417190552,0.9437191337347032,0.2637087106704712
0.0660023689270019,0.5294427275657654,0.2189050316810608
0.1665446758270263,0.9671761151403188,0.0628968179225921
0.2514485716819763,0.9306938648223876,0.1115451753139495
0.3444769978523254,0.9509020652621984,0.0587862133979797
0.7818058431148529,0.9076571725308896,0.1357414722442627
0.0825635194778442,0.9473682660609484,0.2618095278739929
0.981808677315712,0.9972157832235098,0.4236270189285278
0.9421911537647248,0.8909681849181652,0.3243837654590606
0.9506001155823468,0.9596421737223864,0.2412225008010864
0.9703570995479822,0.9163448624312878,0.2296813130378723
0.9773392351344228,0.9660541396588088,0.5872186869382858
0.8716321066021919,0.9639943297952414,0.1729351282119751
0.8504894077777863,0.9058642312884332,0.3136169016361236
0.9430856723338366,0.9251836836338044,0.0453505218029022
0.9166976138949394,0.8175027146935463,0.1157210767269134
0.7967724949121475,0.9583334606140852,0.0359639823436737
0.8503399938344955,0.9731339113786815,0.3102082014083862
0.9013557583093644,0.9324257373809814,0.0460721254348754
0.9424463324248792,0.43305104970932,0.1195266544818878
0.9436560105532408,0.921523354947567,0.2187225818634033
0.0907111465930938,0.957793477922678,0.1356261670589447
0.2897532284259796,0.981312181800604,0.4679817855358124
0.7610180303454399,0.929348349571228,0.3445454239845276
0.3538860082626343,0.9224401079118252,0.1975493133068084
0.9214777536690236,0.9766046619042754,0.2020580768585205
0.1850349605083465,0.9272838942706584,0.2009923458099365
0.6835228204727173,0.9461603164672852,0.0287822782993316
0.951311193406582,0.971247211098671,0.3284452557563782
0.6310509592294693,0.9641653541475534,0.336843729019165
0.3921186625957489,0.9585485123097895,0.3469870090484619
0.784965805709362,0.923434529453516,0.3847843408584595
0.8588042333722115,0.9884600415825844,0.1515501141548156
0.8782330900430679,0.9674747250974178,0.0058061480522155
0.6369097530841827,0.9558815229684114,0.2938112318515777
0.9205999560654164,0.9542327746748924,0.1975280344486236
0.6687032282352448,0.9515437092632056,0.2345700562000274
0.7095002979040146,0.9142672643065451,0.0418942868709564
0.0009635090827941,0.9339679293334484,0.3037115931510925
0.4509894847869873,0.9134750589728357,0.0552113950252532
0.896712638437748,0.9963208596454932,0.3698671162128448
0.9373260959982872,0.8984413966536522,0.083010584115982
0.986104362178594,0.9026186168193816,0.0250176191329956
0.2213141024112701,0.90700289234519,0.1680868268013
0.8721565157175064,0.8868574909865856,0.1570875942707061
0.8583377674221992,0.8983762413263321,0.2884221076965332
0.9122400209307672,0.9437318593263626,0.0386025309562683
0.9148637987673284,0.9429525807499886,0.7057629078626633
0.4840381145477295,0.9323713220655918,0.2394427061080932
0.2049801647663116,0.9680186994373798,0.2437877058982849
0.3821510374546051,0.9647779054939748,0.2315215766429901
0.9051446057856084,0.9430762380361556,0.3181078732013702
0.8044817373156548,0.9532268177717924,0.2632410526275635
0.2276837527751922,0.9817804330959916,0.6355213820934296
0.4714403450489044,0.9418901447206736,0.2619295120239258
0.5482159405946732,0.9235201887786388,0.2221128642559051
0.7431797981262207,0.9488143809139729,0.0765191316604614
0.4712957441806793,0.9041926600039004,0.0218644142150878
0.7330137342214584,0.9192521423101424,0.1235572695732116
0.978885100223124,0.9603798687458038,0.4055377542972564
0.9729058695957064,0.8939759768545628,0.0964413881301879
0.530102014541626,0.9154294840991496,0.2443406879901886
0.9500443916767836,0.9408504907041788,0.2513460516929626
0.8141951933503151,0.9060476645827292,0.3313046991825104
0.8084743916988373,0.902700651437044,0.4108403027057647
0.3667585551738739,0.9570961948484182,0.4563571512699127
0.3947516083717346,0.9459907822310925,0.3533100485801697
0.9600872974842788,0.9065721184015274,0.1598708629608154
0.8888759650290012,0.9019688069820404,0.0010238885879516
0.9221412166953088,0.9473343528807164,0.2824711203575134
0.0660718381404876,0.9582482594996692,0.1761053502559662
0.6669055670499802,0.8576578497886658,0.192400187253952
0.8984846621751785,0.9588285684585572,0.1512851417064666
0.8601129129528999,0.8518266305327415,0.146652340888977
0.9621623307466508,0.6796322464942932,0.4261839687824249
0.2777687311172485,0.9330991096794604,0.3820129334926605
0.8757533803582191,0.9546580128371716,0.099286139011383
0.7901691198348999,0.9596906770020724,0.1216835081577301
0.8581313863396645,0.9434834029525518,0.2887692749500274
0.9680737610906364,0.9664903469383715,0.2596740424633026
0.9833138175308704,0.8270701244473457,0.1054373383522033
0.9566556215286256,0.8136031404137611,0.3284362852573395
0.5248974859714508,0.9196565188467504,0.2696608304977417
0.8058764636516571,0.9497734978795052,0.1959819495677948
0.375447005033493,0.9410085417330264,0.3176735937595367
0.8459275886416435,0.93401737511158,0.3358827829360962
0.9108815938234328,0.9676970448344946,0.1416012644767761
0.9718942092731596,0.8263658061623573,0.0100499093532562
0.1144431829452514,0.932866796851158,0.3764159977436065
0.4823091924190521,0.9136897847056388,0.1752674579620361
0.8603988364338875,0.9372047558426856,0.0478703677654266
0.9085568450391291,0.9220364056527616,0.4105302393436432
0.4123840630054474,0.9369580931961536,0.1851711571216583
0.1510238647460937,0.9605041518807412,0.0032413005828857
0.4949541985988617,0.9451125767081976,0.1944920718669891
0.2903648614883423,0.9543251655995846,0.1588037610054016
0.8912875130772591,0.9525618348270656,0.1836488246917724
0.9727594470605254,0.93990982696414,0.2158499658107757
0.4283698201179504,0.933388128876686,0.2208463251590728
0.9128568135201932,0.8767728731036186,0.1134306490421295
0.9211544282734394,0.9400246664881706,0.1816202998161316
0.15436851978302,0.9679372776299716,0.2450643479824066
0.7821487486362457,0.9284429028630256,0.0141046941280364
0.9038281701505184,0.9599151387810708,0.3776461780071258
0.9423243049532176,0.939547561109066,0.4208234846591949
0.9446992874145508,0.8983513973653316,0.398264080286026
0.7756252661347389,0.97890904545784,0.2886983156204223
0.9760565413162112,0.9587695263326168,0.0065435469150543
0.3635378777980804,0.9687124975025654,0.6267809122800827
0.9385371580719948,0.9320352077484132,0.1657769680023193
0.914825513958931,0.950508113950491,0.5427935272455215
0.9129560142755508,0.9240136481821536,0.0833027064800262
0.389410525560379,0.9345268979668616,0.0028373301029205
0.8860608451068401,0.905163176357746,0.0303103625774383
0.0439265668392181,0.9697435405105352,0.1124569475650787
0.9575810562819242,0.9213515147566796,0.1566069424152374
0.4123197793960571,0.9811174925416708,0.1815393567085266
0.9941724322270602,0.9479342419654132,0.0936181545257568
0.3224077820777893,0.951477313414216,0.257686585187912
0.9552282076328992,0.9508703090250492,0.4795184135437011
0.8937572799623013,0.9594548754394054,0.3876709938049316
0.6172601729631424,0.9342763125896454,0.5104045569896698
0.9165863804519176,0.919858243316412,0.2333486974239349
0.3934870660305023,0.9186478890478612,0.6758848428726196
0.9388380981981754,0.9343442246317863,0.119280606508255
0.7900917455554008,0.9417797010391952,0.3369132280349731
0.783623218536377,0.925763662904501,0.3258559107780456
0.9596436899155378,0.9570828303694724,0.5569252669811249
0.2067233622074127,0.9834813447669148,0.027936428785324
0.8394842520356178,0.9385255631059408,0.3295091092586517
0.9867737251333892,0.9291758723556997,0.1511135101318359
0.5397976934909821,0.9397917930036784,0.0452550649642944
0.7184557616710663,0.9686076752841472,0.2408598959445953
0.888465166091919,0.9217402003705502,0.1177118420600891
0.9711078628897668,0.9166759140789508,0.3243301510810852
0.237519085407257,0.9136849641799928,0.4760798513889313
0.8704052940011024,0.9542293064296246,0.2296924591064453
0.7283402532339096,0.9496566094458104,0.5444914847612381
0.5204218775033951,0.9410958401858808,0.1490176022052765
0.8143861517310143,0.9482029750943184,0.5075586140155792
0.6856227219104767,0.9318705573678016,0.0047663152217864
0.8891837783157825,0.9770148145034908,0.4784166514873504
0.2658959031105041,0.9696552697569132,0.0576266050338745
0.515510305762291,0.9443813879042864,0.1097628772258758
0.9372577369213104,0.9572868067771196,0.7464182376861572
0.9237470775842668,0.865267738699913,0.5125651657581329
0.9116706922650336,0.9531279783695936,0.0763142704963684
0.9340364187955856,0.6708673387765884,0.1556617021560669
0.6072660386562347,0.9577604867517948,0.0734329521656036
0.8930395022034645,0.9074347130954266,0.1127429902553558
0.6014815717935562,0.9505268707871436,0.1060193479061126
0.7637729719281197,0.933497190475464,0.3079726099967956
0.1577023863792419,0.9646321628242732,0.2871163487434387
0.661251425743103,0.9517048206180334,0.0640615224838256
0.6196440011262894,0.9692490249872208,0.0968456268310546
0.9760538414120674,0.9425130784511566,0.1600022614002227
0.8706407248973846,0.9445265717804432,0.0712356865406036
0.9315596334636213,0.9134577326476574,0.3777497410774231
0.7727192863821983,0.905105333775282,0.4371048808097839
0.9726694226264954,0.9499019309878348,0.1354396343231201
0.9684157427400352,0.8410616740584373,0.227123737335205
0.5190668702125549,0.9502705372869968,0.1494010686874389
0.9323311373591424,0.9349329359829426,0.3465878069400787
0.9484450910240412,0.910029735416174,0.3686098456382751
0.0819513797760009,0.944965310394764,0.2394549548625946
0.8457243666052818,0.915564138442278,0.1671060621738433
0.8704075068235397,0.9510709401220084,0.2675665616989136
0.7525864541530609,0.9435501731932164,0.2306245565414428
0.0078965425491333,0.9318833500146866,0.1841321587562561
0.8948578611016273,0.951640758663416,0.1012203395366668
0.028500497341156,0.9273236095905304,0.0167829990386962
0.6140581369400024,0.9658828992396592,0.1447645127773285
0.8631457835435867,0.8827658928930759,0.0384186506271362
0.490109384059906,0.8728478699922562,0.1402955055236816
0.2494871914386749,0.7784891650080681,0.0491034686565399
0.7383075803518295,0.8043021634221077,0.1166345179080963
0.9483474921435118,0.9600813295692204,0.2747948169708252
0.9110237956047058,0.7881520837545395,0.4819220602512359
0.5716971158981323,0.9348787441849707,0.0861954689025878
0.0696831345558166,0.8930538892745972,0.106504738330841
0.3675858080387115,0.8577631860971451,0.2389120757579803
0.0774175226688385,0.9581972435116768,0.0288701951503753
0.5171379297971725,0.9412771239876748,0.3465511500835418
0.7484945207834244,0.9458392653614284,0.2083452045917511
0.3831019401550293,0.8529897704720497,0.5768056213855743
0.3113497197628021,0.8718687295913696,0.3827026486396789
0.9100010320544244,0.915386352688074,0.0141796171665191
0.5744689851999283,0.99241639720276,0.3137974441051483
0.4188919365406036,0.9563698675483464,0.1439220905303955
0.3604231476783752,0.9318230450153352,0.4630543887615204
0.2457041442394256,0.9576533790677786,0.0758044123649597
0.8807375356554985,0.8869160525500774,0.4769935607910156
0.444076269865036,0.9372572600841522,0.2455898821353912
0.8577192053198814,0.9073607847094536,0.3679839670658111
0.0304442346096038,0.7470216006040573,0.728597030043602
0.990615824237466,0.8465502038598061,0.217896968126297
0.4608371257781982,0.9390251394361258,0.3070875108242035
0.5463100075721741,0.9555531200021504,0.4656639099121094
0.2728272974491119,0.928580854088068,0.1932762265205383
0.7118044644594193,0.9453949127346276,0.1404725313186645
0.7090807408094406,0.9489163607358932,0.3448904752731323
0.8612173944711685,0.8900336660444736,0.0825158953666687
0.1227709352970123,0.9348123781383038,0.0700650215148925
0.669283002614975,0.9130601733922958,0.246501088142395
0.938717583194375,0.9461491294205188,0.1646906733512878
0.9837109250947832,0.8961700275540352,0.2067501246929168
0.7752563282847404,0.9321197383105756,0.0494294464588165
0.3889477550983429,0.9638526290655136,0.0387775301933288
0.241199642419815,0.9810366490855812,0.0366071462631225
0.753039114177227,0.9479561038315296,0.2815503478050232
0.965835452079773,0.9063458666205406,0.0021260976791381
0.5768375396728516,0.9446053542196752,0.4135847389698028
0.1923738121986389,0.915915798395872,0.2073989510536193
0.9683481436222792,0.9353210031986235,0.0124487876892089
0.8511511981487274,0.95264352299273,0.0894548594951629
0.2194332480430603,0.9361431077122688,0.0705279409885406
0.9087327532470226,0.96421224065125,0.3727301061153412
0.9287026934325696,0.9773845626041292,0.0478323996067047
0.8926860056817532,0.9251534529030324,0.0484545230865478
0.6728357225656509,0.9787147985771298,0.56651771068573
0.0522247552871704,0.8774422891438007,0.1272929310798645
0.6404746919870377,0.9768215334042908,0.0263600349426269
0.1498782634735107,0.9571850635111332,0.1540282070636749
0.0353062450885772,0.959879832342267,0.0358034074306488
0.5500293225049973,0.9542182385921478,0.1786054968833923
0.0708025991916656,0.9508052952587605,0.0388232171535491
0.6787001639604568,0.943401662632823,0.070648968219757
0.8032642304897308,0.9578272011131048,0.2101630270481109
0.835257038474083,0.9383777305483818,0.3339594006538391
0.0451420545578002,0.957103231921792,0.0524678230285644
0.1407169103622436,0.9393357448279858,0.1339659094810485
0.9641511533409356,0.8564852625131607,0.1929623186588287
0.3387625515460968,0.9224477931857108,0.3045055568218231
0.8625156730413437,0.9654349349439144,0.1415477991104126
0.8272858634591103,0.9587134029716252,0.0786627233028411
0.5344396382570267,0.9321185424923896,0.0510547161102294
0.6933458894491196,0.924953106790781,0.3285152912139892
0.8637186959385872,0.95788568072021,0.1882537305355072
0.0193073451519012,0.967901736497879,0.3863875865936279
0.3155354559421539,0.954400783404708,0.2568587958812713
0.8887730278074741,0.9631822910159826,0.4139227867126465
0.001634657382965,0.9570043012499808,0.2040829956531524
0.1715703606605529,0.958407636731863,0.307378202676773
0.956677421927452,0.904301181435585,0.4611303806304931
0.9442785158753396,0.9378187786787748,0.0596562623977661
0.962550401687622,0.9262468852102757,0.0312517285346984
0.8541893288493156,0.941944221034646,0.0538665056228637
0.4669850468635559,0.9573565572500228,0.1255321502685547
0.2091374397277832,0.9335344843566418,0.0968621373176574
0.8349314108490944,0.9434951692819596,0.0949152410030365
0.88014105707407,0.9464648012071848,0.0862029492855072
0.9129257351160048,0.9030487723648548,0.0517406165599823
0.7191648930311203,0.9014134220778942,0.4048317670822143
0.908950999379158,0.9516336023807526,0.2465138435363769
0.5212304294109344,0.9537589587271214,0.0280535817146301
0.9227567948400974,0.9513203296810387,0.0475024878978729
0.9911196306347848,0.9502451363950968,0.0158827304840087
0.9731330666691064,0.9147827997803688,0.2409226298332214
0.4912099540233612,0.976788735948503,0.0936334729194641
0.7334279119968414,0.948331143707037,0.1841370165348053
0.8833862282335758,0.960993556305766,0.2532362937927246
0.988475208170712,0.9089621007442474,0.2514769732952118
0.8671404346823692,0.9221105054020882,0.1175465583801269
0.7976513430476189,0.9486706051975488,0.3741693496704101
0.9220836646854876,0.931919615715742,0.0054803788661956
0.9479044005274772,0.9452756848186256,0.2047208249568939
0.7920980677008629,0.9064439460635184,0.0766601860523223
0.8636264801025391,0.935724165290594,0.2595902979373932
0.9130146279931068,0.9836251605302097,0.2689574360847473
0.9609374888241292,0.9582508485764264,0.1360462605953216
0.9739700835198164,0.9639873374253513,0.2837370634078979
0.9366781786084176,0.9256419837474824,0.1824352443218231
0.7529541179537773,0.9561261013150216,0.2520183324813843
0.9965557971736416,0.9078497402369976,0.2429209947586059
0.937095019966364,0.8061681911349297,0.0796544551849365
0.8677225038409233,0.9790980834513904,0.2956623136997223
0.9451420921832324,0.951253406703472,0.050136387348175
0.9238394275307656,0.8897573798894882,0.5801762789487839
0.8798178322613239,0.9109115675091743,0.1429715454578399
0.9576733894646168,0.807104580104351,0.0187004208564758
0.978014200925827,0.6823079884052277,0.0885854959487915
0.9380256067961454,0.8594233095645905,0.0781668424606323
0.9183897189795972,0.8599511831998825,0.1618032753467559
0.9508980493992568,0.8291009142994881,0.1566051244735717
0.942655423656106,0.8928375691175461,0.1451534926891327
0.7033735513687134,0.9438538774847984,0.1405799984931945
0.9670754782855512,0.9266774877905846,0.0190921127796173
0.9186396710574628,0.9478648640215396,0.2937664687633514
0.2977433800697326,0.9468705710023642,0.2203642129898071
0.7399797290563583,0.9556108489632608,0.4419645071029663
0.9054397866129876,0.9296079985797404,0.3195308744907379
0.1729711592197418,0.9422679636627436,0.1134434342384338
0.2604474723339081,0.928249154239893,0.1821228861808776
0.8584556803107262,0.9509741216897964,0.0749124586582183
0.8508580103516579,0.8943408392369747,0.2261220216751098
