,positivity,uniqueness,formality
0,0.41919049620628357,0.8730932623147964,0.11444082856178284
1,0.9443992525339127,0.9087923765182495,0.30051103234291077
2,0.7902640402317047,0.8803216181695461,0.275794118642807
3,0.6278343200683594,0.8982066325843334,0.295115202665329
4,0.9038778617978096,0.7825067862868309,0.09012523293495178
5,0.6942879259586334,0.9026718474924564,0.0711328387260437
6,0.08768188953399658,0.8941430300474167,0.2117001712322235
7,0.7308896631002426,0.8056095018982887,0.2987816631793976
8,0.9568628203123808,0.5989761203527451,0.2479226291179657
9,0.9510960206389427,0.8555472418665886,0.13273394107818604
10,0.9573397561907768,0.9491666797548532,0.17591875791549683
11,0.7991805970668793,0.967215683311224,0.14307504892349243
12,0.8606647402048111,0.9347047656774521,0.29764512181282043
13,0.8692642375826836,0.9566199760884047,0.27004656195640564
14,0.7898092716932297,0.9562160838395357,0.07498505711555481
15,0.6891908943653107,0.9254486821591854,0.026583611965179443
16,0.7985030710697174,0.9418811127543449,0.09552749991416931
17,0.940199876204133,0.9274142310023308,0.7577894330024719
18,0.6374437659978867,0.9354193061590195,0.04917386174201965
19,0.9408470671623945,0.9061222970485687,0.14611628651618958
20,0.9758150344714522,0.9600710645318031,0.4493694007396698
21,0.7590427324175835,0.9597566183656454,0.6088663190603256
22,0.976828932762146,0.6363404095172882,0.338960200548172
23,0.9753826893866062,0.8432402536273003,0.09823453426361084
24,0.7102224826812744,0.07018354535102844,0.15041586756706238
25,0.7797123417258263,0.9567407537251711,0.09367278218269348
26,0.8920261934399605,0.9252842888236046,0.5396450459957123
27,0.76517753303051,0.8686032891273499,0.277397483587265
28,0.9093439169228077,0.9320660121738911,0.6984480917453766
29,0.8636399209499359,0.9649755004793406,0.15545260906219482
30,0.9719629054889083,0.16732868552207947,0.6207616627216339
31,0.9116375111043453,0.882536631077528,0.34065261483192444
32,0.8480665609240532,0.9263391979038715,0.05942055583000183
33,0.8893733397126198,0.8998816907405853,0.6785231828689575
34,0.9667445886880159,0.9458761513233185,0.12039339542388916
35,0.9747989838942885,0.8983631953597069,0.10919716954231262
36,0.908217616379261,0.9312055334448814,0.5090140104293823
