,positivity,uniqueness,formality
0,0.3226885199546814,0.9303274229168892,0.26927778124809265
1,0.586017444729805,0.9629048798233271,0.0929185152053833
2,0.9076737724244595,0.9413236528635025,0.23887011408805847
3,0.7597735151648521,0.8332158401608467,0.1033165454864502
4,0.9204618819057941,0.9083080068230629,0.5677087604999542
5,0.325562447309494,0.9055186696350574,0.23653364181518555
6,0.784845620393753,0.9226670525968075,0.15941062569618225
7,0.441398948431015,0.9186462163925171,0.2001102864742279
8,0.9700619848445058,0.9801467200741172,0.2983674108982086
9,0.42091870307922363,0.9739139517769217,0.343282550573349
10,0.7389764934778214,0.9463142808526754,0.2956714332103729
11,0.13534623384475708,0.9606407675892115,0.1219668984413147
12,0.943906519562006,0.9565318245440722,0.085378497838974
13,0.3113706707954407,0.9637476019561291,0.5257508903741837
14,0.9691494591534138,0.9388431496918201,0.004552751779556274
15,0.3061319887638092,0.9081003069877625,0.2857702076435089
16,0.9491687528789043,0.9102045930922031,0.20056459307670593
17,0.1668369472026825,0.9564395863562822,0.39142271876335144
18,0.3829303979873657,0.9519970174878836,0.5715181827545166
19,0.6168646961450577,0.9301522485911846,0.0721602737903595
20,0.8923811577260494,0.9138220213353634,0.34281644225120544
21,0.5832955539226532,0.9548260606825352,0.1303125023841858
22,0.9081730768084526,0.8631153255701065,0.027677178382873535
23,0.8050288930535316,0.9329046085476875,0.2163490653038025
24,0.9577129427343607,0.9554680660367012,0.21178486943244934
25,0.9619261920452118,0.9464534036815166,0.10624170303344727
26,0.9808629602193832,0.9420837238430977,0.056145429611206055
27,0.07701367139816284,0.9340304397046566,0.6938409954309464
28,0.987767098005861,0.8875423930585384,0.05265346169471741
29,0.8940904103219509,0.9403485134243965,0.12929227948188782
30,0.8747065886855125,0.9677812978625298,0.14265620708465576
31,0.8048228248953819,0.9560255892574787,0.1867550015449524
32,0.8623006790876389,0.933549489825964,0.20579463243484497
33,0.9764495957642794,0.8853802010416985,0.06339684128761292
34,0.6518526077270508,0.9591679498553276,0.1070372462272644
35,0.9715223601087928,0.9216475263237953,0.3292637765407562
36,0.4168321490287781,0.9385107643902302,0.5609296709299088
37,0.02783048152923584,0.9255554974079132,0.09775879979133606
38,0.98106967844069,0.9560839049518108,0.2302531599998474
39,0.38682928681373596,0.9389362800866365,0.26311925053596497
40,0.9169144853949547,0.9508801102638245,0.01738491654396057
41,0.9877348062582314,0.8498927503824234,0.2454482913017273
42,0.42995041608810425,0.908550102263689,0.11813697218894958
43,0.8198179081082344,0.9601590633392334,0.2086569368839264
44,0.7251166850328445,0.9053257666528225,0.061248064041137695
45,0.3762890696525574,0.9238983914256096,0.30828818678855896
46,0.9406011942774057,0.937477208673954,0.10840672254562378
47,0.03392910957336426,0.9376578964293003,0.039456069469451904
48,0.813656285405159,0.927575159817934,0.2743413746356964
49,0.8963685072958469,0.9041064791381359,0.1317170262336731
50,0.5897827446460724,0.9681945163756609,0.24638673663139343
51,0.4594367742538452,0.9662294220179319,0.5003017634153366
52,0.6534239947795868,0.9319263622164726,0.03603282570838928
53,0.9382192958146334,0.9345833025872707,0.18486478924751282
54,0.8496135324239731,0.8692082166671753,0.04780846834182739
55,0.9026230350136757,0.9551212638616562,0.13057205080986023
56,0.9035886712372303,0.9423196464776993,0.21238356828689575
57,0.7535680159926414,0.9642058797180653,0.018285006284713745
58,0.8085603788495064,0.9099131263792515,0.06119689345359802
59,0.7768022119998932,0.9229579009115696,0.29245561361312866
60,0.8741683512926102,0.931099783629179,0.17550185322761536
