,positivity,uniqueness,formality
0,0.6314110606908798,0.9566216431558132,0.0809481143951416
1,0.7217038720846176,0.9085787199437618,0.102959543466568
2,0.6909561902284622,0.9686992987990379,0.03707695007324219
3,0.9521092008799314,0.9590942803770304,0.07718706130981445
4,0.8668944165110588,0.8619887828826904,0.13093435764312744
5,0.968042753636837,0.8459232226014137,0.0709332525730133
6,0.32609155774116516,0.9328763075172901,0.42333388328552246
7,0.8388081938028336,0.9320963732898235,0.06478768587112427
8,0.9043038673698902,0.7556138038635254,0.5112289190292358
9,0.7529727295041084,0.8904900029301643,0.10804799199104309
10,0.13405096530914307,0.9651003237813711,0.23857197165489197
11,0.9207564517855644,0.8989530839025974,0.09875768423080444
12,0.342536062002182,0.8290759399533272,0.014015346765518188
13,0.9773052046075463,0.7744268178939819,0.18285512924194336
14,0.7666027471423149,0.9489913061261177,0.06971269845962524
15,0.9399049058556557,0.9196773618459702,0.08930012583732605
16,0.5277836918830872,0.9561576806008816,0.5056648254394531
17,0.8026433885097504,0.9472018219530582,0.259389191865921
18,0.7413098067045212,0.963164122775197,0.03372576832771301
19,0.743824914097786,0.9337975010275841,0.09370112419128418
20,0.97620571218431,0.9021543487906456,0.02550429105758667
21,0.33555734157562256,0.9624929707497358,0.10611191391944885
22,0.9571598842740059,0.9530357886105776,0.012122362852096558
23,0.9274530857801437,0.7430065870285034,0.2542440593242645
24,0.7660084217786789,0.9163961000740528,0.5276966392993927
25,0.8583451434969902,0.7643142864108086,0.17673704028129578
26,0.5040007531642914,0.9396959692239761,0.05852079391479492
27,0.551358699798584,0.960414657369256,0.07981288433074951
28,0.9426116943359375,0.939255952835083,0.04214292764663696
29,0.22238799929618835,0.9419622328132391,0.2866084575653076
30,0.8719245046377182,0.924364548176527,0.0667111873626709
31,0.8799549117684364,0.9445951301604509,0.21792727708816528
32,0.42291030287742615,0.9371838197112083,0.11259451508522034
33,0.9098974391818047,0.9206942431628704,0.09271526336669922
34,0.5879591107368469,0.9403082132339478,0.14058509469032288
35,0.411857008934021,0.8845673650503159,0.36918577551841736
36,0.9008414894342422,0.6536822468042374,0.4675447940826416
37,0.689257338643074,0.9549282360821962,0.343820720911026
38,0.13125383853912354,0.9597533699125051,0.1826035976409912
39,0.471323162317276,0.9406157545745373,0.31879183650016785
40,0.93454185500741,0.8818896822631359,0.22471612691879272
41,0.9765334026888013,0.9221328310668468,0.23321056365966797
42,0.5839817523956299,0.8373286426067352,0.14787429571151733
43,0.8831275813281536,0.8812285549938679,0.2860831022262573
44,0.972230183891952,0.957584360614419,0.2720518708229065
45,0.9301553480327129,0.8642915561795235,0.2877267301082611
46,0.8564934730529785,0.9509923011064529,0.5390593111515045
47,0.9411048945039511,0.9371180273592472,0.13651973009109497
48,0.9703750060871243,0.9073866158723831,0.23421111702919006
49,0.11693042516708374,0.9876036886125803,0.13442006707191467
50,0.6587555557489395,0.9310793019831181,0.0141221284866333
51,0.6596508771181107,0.9743300592526793,0.26186633110046387
52,0.6971051543951035,0.9567127414047718,0.04133835434913635
53,0.6044644117355347,0.9335470199584961,0.1742483377456665
54,0.8223279118537903,0.9490091968327761,0.3461079001426697
55,0.39448392391204834,0.9619709514081478,0.34621381759643555
56,0.7877607196569443,0.9619981124997139,0.004556447267532349
57,0.985693939961493,0.9636899083852768,0.04571858048439026
58,0.9232578612864017,0.9498994331806898,0.20115706324577332
59,0.03466352820396423,0.9383101630955935,0.24250683188438416
60,0.7528346553444862,0.9695819681510329,0.03692448139190674
61,0.27844229340553284,0.9604607317596674,0.14685562252998352
62,0.5293293297290802,0.9553394578397274,0.21296095848083496
63,0.5908804088830948,0.9569434262812138,0.46992552280426025
64,0.9299907721579075,0.9503423944115639,0.2716801166534424
65,0.7326431274414062,0.9440253637731075,0.32567331194877625
66,0.45061540603637695,0.9704005680978298,0.13245245814323425
67,0.4955452084541321,0.9095856659114361,0.39413338899612427
68,0.8238880857825279,0.9647895973175764,0.16080117225646973
69,0.9752487391233444,0.9228096082806587,0.23761892318725586
70,0.9525834582746029,0.9557232838124037,0.22693058848381042
71,0.9063582830131054,0.9032062701880932,0.010367780923843384
72,0.012822240591049194,0.9339881986379623,0.2513980269432068
73,0.40556204319000244,0.9640208557248116,0.32971200346946716
74,0.38367927074432373,0.9579118769615889,0.4860365688800812
75,0.32983776926994324,0.9691774612292647,0.4777108430862427
76,0.9602815918624401,0.9438346680253744,0.3011317253112793
77,0.7312991321086884,0.9378878623247147,0.05672729015350342
78,0.19969743490219116,0.918877013027668,0.04576578736305237
79,0.9584554731845856,0.9403489474207163,0.14129409193992615
80,0.09739223122596741,0.9748085420578718,0.2814599275588989
