,positivity,uniqueness,formality
0,0.5807490795850754,0.918589998036623,0.4294182062149048
1,0.9103317186236382,0.9449516348540783,0.11139938235282898
2,0.1614062488079071,0.9413411840796471,0.5333023369312286
3,0.5985466688871384,0.9579689595848322,0.23944589495658875
4,0.8024058565497398,0.9518618825823069,0.33770886063575745
5,0.9234408177435398,0.9278093352913857,0.4391270577907562
6,0.4824671447277069,0.9689638549461961,0.28883126378059387
7,0.968841384164989,0.957084758207202,0.2617243528366089
8,0.7775168716907501,0.8000866696238518,0.2699647843837738
9,0.5204677581787109,0.9675244316458702,0.16345500946044922
10,0.90649439021945,0.9634713139384985,0.04239210486412048
11,0.668039008975029,0.9498773589730263,0.07072442770004272
12,0.4298330247402191,0.939774639904499,0.1968686580657959
13,0.9677798729389906,0.9350377842783928,0.19315949082374573
14,0.5398813337087631,0.9758001379668713,0.27937498688697815
15,0.904948279261589,0.9160473495721817,0.25094074010849
16,0.8211930692195892,0.9631884898990393,0.0971578061580658
17,0.6920566707849503,0.8991330303251743,0.38621285557746887
18,0.37333619594573975,0.9844988049007952,0.14912617206573486
19,0.9554271548986435,0.9190145544707775,0.08628129959106445
20,0.1127869188785553,0.8885273635387421,0.27182143926620483
21,0.9020513631403446,0.9357062876224518,0.17509344220161438
22,0.9583947602659464,0.8872318305075169,0.3327796757221222
23,0.9275172911584377,0.9184791035950184,0.26262587308883667
24,0.9228325225412846,0.9503490310162306,0.0987495481967926
25,0.9717526864260435,0.9473500866442919,0.19954755902290344
26,0.8294317722320557,0.9462534859776497,0.4683375358581543
27,0.4850495755672455,0.9576630480587482,0.3423267602920532
28,0.9546369053423405,0.9525927323848009,0.323263555765152
29,0.005742520093917847,0.027540653944015503,0.00687834620475769
30,0.012071371078491211,0.09496808052062988,0.08514481782913208
31,0.0005140006542205811,0.026775002479553223,0.010139763355255127
32,0.5001385360956192,0.8180960267782211,0.2031605839729309
33,0.012866437435150146,0.03155827522277832,0.0014570653438568115
34,0.5969031900167465,0.8078943714499474,0.09989184141159058
35,0.8719340711832047,0.9121714159846306,0.4101237952709198
36,0.93863495439291,0.968953843228519,0.06198897957801819
37,0.9782223356887698,0.770494781434536,0.2702557146549225
38,0.7469739615917206,0.9735004557296634,0.641461193561554
39,0.9276083558797836,0.9126705192029476,0.6069654673337936
40,0.8886138051748276,0.9397892858833075,0.1741170883178711
41,0.8210785835981369,0.9076497256755829,0.014297455549240112
42,0.2286105453968048,0.9518323410302401,0.3681374788284302
43,0.8463861122727394,0.33759811520576477,0.34552228450775146
44,0.9415136948227882,0.8998558893799782,0.31654974818229675
45,0.9887879472225904,0.8910872004926205,0.02562081813812256
46,0.5581035315990448,0.9517408758401871,0.09455135464668274
47,0.8080124482512474,0.9413985963910818,0.0005370974540710449
48,0.18271970748901367,0.9594573825597763,0.08236542344093323
49,0.9703903840854764,0.8705852031707764,0.02332991361618042
50,0.6699403673410416,0.9458835832774639,0.04830208420753479
51,0.704424723982811,0.9298126399517059,0.3854582607746124
52,0.7100829184055328,0.9726491020992398,0.06945797801017761
53,0.7891079261898994,0.946352818980813,0.1321716606616974
54,0.18122905492782593,0.9236392229795456,0.3124217689037323
55,0.45682069659233093,0.8886012807488441,0.026702016592025757
56,0.9700650414451957,0.9756197789683938,0.02551513910293579
57,0.7771402522921562,0.9120974503457546,0.12994533777236938
58,0.5802151709794998,0.9422484692186117,0.21859946846961975
59,0.46029072999954224,0.9282987527549267,0.8418953493237495
60,0.6836660802364349,0.9269968159496784,0.012364208698272705
61,0.9454163741320372,0.955358000472188,0.26334282755851746
62,0.028429359197616577,0.9604973997920752,0.417892187833786
63,0.064541757106781,0.8443258181214333,0.2939341366291046
64,0.9778778124600649,0.9183852486312389,0.07280969619750977
65,0.6793151944875717,0.9135982133448124,0.1267991065979004
66,0.9372986517846584,0.9298977293074131,0.11470279097557068
67,0.2250973880290985,0.9464465267956257,0.12864109873771667
68,0.7493102699518204,0.9324324764311314,0.37092751264572144
69,0.807554580271244,0.9140243865549564,0.13940855860710144
70,0.521652564406395,0.9558754786849022,0.0176084041595459
71,0.7073454707860947,0.8499456495046616,0.23454144597053528
72,0.4692761301994324,0.9512475691735744,0.09788617491722107
73,0.9436967428773642,0.8395215719938278,0.0949631929397583
74,0.6791208237409592,0.9378224834799767,0.4111398756504059
75,0.0297529399394989,0.9336891360580921,0.4597679376602173
76,0.3937424123287201,0.9369269236922264,0.5371109247207642
77,0.5867155641317368,0.955654812976718,0.37931567430496216
78,0.32256442308425903,0.9340185113251209,0.48044756054878235
79,0.9808418732136488,0.8331498801708221,0.27510976791381836
80,0.8926171287894249,0.9430899433791637,0.4681971073150635
81,0.4889270067214966,0.9583497010171413,0.2766510546207428
82,0.899134237319231,0.8974433206021786,0.22908282279968262
83,0.9732098253443837,0.9339999929070473,0.48838362097740173
84,0.42252856492996216,0.9382130093872547,0.10477098822593689
85,0.9489717856049538,0.872215174138546,0.4831000864505768
86,0.6086846888065338,0.9300512336194515,0.2700527608394623
87,0.8498836159706116,0.9607208408415318,0.5002819001674652
88,0.14609578251838684,0.9499822035431862,0.07029789686203003
89,0.7564787268638611,0.9504837896674871,0.2955951392650604
90,0.9378300663083792,0.961347846314311,0.10033786296844482
91,0.9604445416480303,0.9779908182099462,0.19973093271255493
92,0.10305958986282349,0.7689471542835236,0.22943735122680664
93,0.9608114585280418,0.8442753702402115,0.3829234838485718
94,0.9752497468143702,0.9274503849446774,0.37039002776145935
95,0.9913420863449574,0.9580409415066242,0.03042382001876831
96,0.036918461322784424,0.9472054876387119,0.6137072890996933
97,0.495770663022995,0.913913432508707,0.29505112767219543
98,0.9568247124552727,0.9171262867748737,0.16939494013786316
99,0.27340301871299744,0.9412747398018837,0.2980859577655792
